Data,City,Value
06-04-2016,Tel Aviv District,2
06-04-2016,Eilat,3
06-04-2016,Haifa,2
06-04-2016,Nahariyya,2
06-04-2016,Jerusalem,2
07-04-2016,Vancouver,3
07-04-2016,Portland,3
07-04-2016,San Francisco,3.5
07-04-2016,Seattle,5.5
07-04-2016,Los Angeles,1
07-04-2016,San Diego,2
07-04-2016,Las Vegas,3
07-04-2016,Phoenix,2
07-04-2016,Albuquerque,4
07-04-2016,Denver,3
07-04-2016,San Antonio,2
07-04-2016,Dallas,2.5
07-04-2016,Houston,2
07-04-2016,Kansas City,4
07-04-2016,Minneapolis,2
07-04-2016,Saint Louis,7
07-04-2016,Chicago,6
07-04-2016,Nashville,4
07-04-2016,Indianapolis,6.5
07-04-2016,Atlanta,3
07-04-2016,Detroit,4
07-04-2016,Jacksonville,4
07-04-2016,Charlotte,5
07-04-2016,Miami,3
07-04-2016,Pittsburgh,5
07-04-2016,Toronto,7
07-04-2016,Philadelphia,4.5
07-04-2016,New York,5
07-04-2016,Montreal,5
07-04-2016,Boston,6
07-04-2016,Beersheba,1
07-04-2016,Tel Aviv District,1.5
07-04-2016,Eilat,2.5
07-04-2016,Haifa,2
07-04-2016,Nahariyya,2
07-04-2016,Jerusalem,1.5
08-04-2016,Vancouver,1.5
08-04-2016,Portland,2
08-04-2016,San Francisco,3.5
08-04-2016,Seattle,1.5
08-04-2016,Los Angeles,1
08-04-2016,San Diego,2
08-04-2016,Las Vegas,4
08-04-2016,Phoenix,4
08-04-2016,Albuquerque,5
08-04-2016,Denver,2
08-04-2016,San Antonio,2
08-04-2016,Dallas,3
08-04-2016,Houston,3
08-04-2016,Kansas City,4
08-04-2016,Minneapolis,6.5
08-04-2016,Saint Louis,7
08-04-2016,Chicago,4
08-04-2016,Nashville,3.5
08-04-2016,Indianapolis,3
08-04-2016,Atlanta,3.5
08-04-2016,Detroit,4
08-04-2016,Jacksonville,4
08-04-2016,Charlotte,3
08-04-2016,Miami,2
08-04-2016,Pittsburgh,5
08-04-2016,Toronto,7
08-04-2016,Philadelphia,4.5
08-04-2016,New York,6
08-04-2016,Montreal,8
08-04-2016,Boston,4
08-04-2016,Beersheba,1.5
08-04-2016,Tel Aviv District,1.5
08-04-2016,Eilat,2
08-04-2016,Haifa,2
08-04-2016,Nahariyya,2
08-04-2016,Jerusalem,1
09-04-2016,Vancouver,4
09-04-2016,Portland,1.5
09-04-2016,San Francisco,3
09-04-2016,Seattle,2
09-04-2016,Los Angeles,1
09-04-2016,San Diego,2
09-04-2016,Las Vegas,2.5
09-04-2016,Phoenix,2
09-04-2016,Albuquerque,3
09-04-2016,Denver,3.5
09-04-2016,San Antonio,3
09-04-2016,Dallas,3
09-04-2016,Houston,3
09-04-2016,Kansas City,4
09-04-2016,Minneapolis,4
09-04-2016,Saint Louis,4
09-04-2016,Chicago,6
09-04-2016,Nashville,3.5
09-04-2016,Indianapolis,6
09-04-2016,Atlanta,4.5
09-04-2016,Detroit,5
09-04-2016,Jacksonville,4
09-04-2016,Charlotte,4
09-04-2016,Miami,3
09-04-2016,Pittsburgh,4.5
09-04-2016,Toronto,6
09-04-2016,Philadelphia,2
09-04-2016,New York,3
09-04-2016,Montreal,4
09-04-2016,Boston,5
09-04-2016,Beersheba,2
09-04-2016,Tel Aviv District,2.5
09-04-2016,Eilat,2.5
09-04-2016,Haifa,2
09-04-2016,Nahariyya,2
09-04-2016,Jerusalem,2.5
10-04-2016,Vancouver,3
10-04-2016,Portland,1
10-04-2016,San Francisco,3
10-04-2016,Seattle,2.5
10-04-2016,Los Angeles,1
10-04-2016,San Diego,3
10-04-2016,Las Vegas,2
10-04-2016,Phoenix,3
10-04-2016,Albuquerque,3
10-04-2016,Denver,4
10-04-2016,San Antonio,5
10-04-2016,Dallas,5
10-04-2016,Houston,5
10-04-2016,Kansas City,5
10-04-2016,Minneapolis,5
10-04-2016,Saint Louis,4
10-04-2016,Chicago,6.5
10-04-2016,Nashville,3
10-04-2016,Indianapolis,6
10-04-2016,Atlanta,2
10-04-2016,Detroit,3
10-04-2016,Jacksonville,3
10-04-2016,Charlotte,2
10-04-2016,Miami,3.5
10-04-2016,Pittsburgh,1.5
10-04-2016,Toronto,3
10-04-2016,Philadelphia,2.5
10-04-2016,New York,5
10-04-2016,Montreal,3.5
10-04-2016,Boston,4
10-04-2016,Beersheba,3
10-04-2016,Tel Aviv District,3
10-04-2016,Eilat,4
10-04-2016,Haifa,2
10-04-2016,Nahariyya,2
10-04-2016,Jerusalem,3
11-04-2016,Vancouver,4
11-04-2016,Portland,2
11-04-2016,San Francisco,3
11-04-2016,Seattle,3
11-04-2016,Los Angeles,1
11-04-2016,San Diego,1
11-04-2016,Las Vegas,2
11-04-2016,Phoenix,2
11-04-2016,Albuquerque,2
11-04-2016,Denver,2
11-04-2016,San Antonio,2.5
11-04-2016,Dallas,4
11-04-2016,Houston,6
11-04-2016,Kansas City,5
11-04-2016,Minneapolis,6
11-04-2016,Saint Louis,4.5
11-04-2016,Chicago,4.5
11-04-2016,Nashville,6
11-04-2016,Indianapolis,5
11-04-2016,Atlanta,2
11-04-2016,Detroit,4
11-04-2016,Jacksonville,4
11-04-2016,Charlotte,3
11-04-2016,Miami,5.5
11-04-2016,Pittsburgh,4
11-04-2016,Toronto,4
11-04-2016,Philadelphia,3
11-04-2016,New York,4
11-04-2016,Montreal,5
11-04-2016,Boston,4
11-04-2016,Beersheba,2
11-04-2016,Tel Aviv District,3
11-04-2016,Eilat,2.5
11-04-2016,Haifa,3
11-04-2016,Nahariyya,3
11-04-2016,Jerusalem,3
12-04-2016,Vancouver,4
12-04-2016,Portland,2
12-04-2016,San Francisco,3
12-04-2016,Seattle,3
12-04-2016,Los Angeles,2
12-04-2016,San Diego,2
12-04-2016,Las Vegas,1
12-04-2016,Phoenix,2
12-04-2016,Albuquerque,3
12-04-2016,Denver,1
12-04-2016,San Antonio,4
12-04-2016,Dallas,3
12-04-2016,Houston,2
12-04-2016,Kansas City,2
12-04-2016,Minneapolis,3
12-04-2016,Saint Louis,3
12-04-2016,Chicago,2
12-04-2016,Nashville,5
12-04-2016,Indianapolis,3
12-04-2016,Atlanta,2
12-04-2016,Detroit,3.5
12-04-2016,Jacksonville,3
12-04-2016,Charlotte,2.5
12-04-2016,Miami,4
12-04-2016,Pittsburgh,3
12-04-2016,Toronto,6
12-04-2016,Philadelphia,3
12-04-2016,New York,4
12-04-2016,Montreal,6.5
12-04-2016,Boston,3.5
12-04-2016,Beersheba,4
12-04-2016,Tel Aviv District,3
12-04-2016,Eilat,3
12-04-2016,Haifa,3
12-04-2016,Nahariyya,3
12-04-2016,Jerusalem,3
13-04-2016,Vancouver,4
13-04-2016,Portland,3
13-04-2016,San Francisco,3
13-04-2016,Seattle,3
13-04-2016,Los Angeles,2
13-04-2016,San Diego,1.5
13-04-2016,Las Vegas,1.5
13-04-2016,Phoenix,1
13-04-2016,Albuquerque,1.5
13-04-2016,Denver,2
13-04-2016,San Antonio,3
13-04-2016,Dallas,3
13-04-2016,Houston,4
13-04-2016,Kansas City,2.5
13-04-2016,Minneapolis,3.5
13-04-2016,Saint Louis,2.5
13-04-2016,Chicago,3
13-04-2016,Nashville,2
13-04-2016,Indianapolis,3
13-04-2016,Atlanta,4
13-04-2016,Detroit,2
13-04-2016,Jacksonville,3
13-04-2016,Charlotte,2.5
13-04-2016,Miami,3
13-04-2016,Pittsburgh,2
13-04-2016,Toronto,3
13-04-2016,Philadelphia,2
13-04-2016,New York,3.5
13-04-2016,Montreal,4
13-04-2016,Boston,8
13-04-2016,Beersheba,2.5
13-04-2016,Tel Aviv District,2
13-04-2016,Eilat,3
13-04-2016,Haifa,3
13-04-2016,Nahariyya,3
13-04-2016,Jerusalem,2.5
14-04-2016,Vancouver,2.5
14-04-2016,Portland,5
14-04-2016,San Francisco,3
14-04-2016,Seattle,1
14-04-2016,Los Angeles,1.5
14-04-2016,San Diego,2.5
14-04-2016,Las Vegas,2.5
14-04-2016,Phoenix,2
14-04-2016,Albuquerque,3
14-04-2016,Denver,4
14-04-2016,San Antonio,2
14-04-2016,Dallas,2
14-04-2016,Houston,2.5
14-04-2016,Kansas City,3
14-04-2016,Minneapolis,4.5
14-04-2016,Saint Louis,3
14-04-2016,Chicago,4
14-04-2016,Nashville,2
14-04-2016,Indianapolis,3
14-04-2016,Atlanta,4
14-04-2016,Detroit,2
14-04-2016,Jacksonville,5
14-04-2016,Charlotte,3
14-04-2016,Miami,4
14-04-2016,Pittsburgh,3
14-04-2016,Toronto,3
14-04-2016,Philadelphia,1
14-04-2016,New York,2
14-04-2016,Montreal,3
14-04-2016,Boston,6
14-04-2016,Beersheba,1.5
14-04-2016,Tel Aviv District,2
14-04-2016,Eilat,3
14-04-2016,Haifa,3
14-04-2016,Nahariyya,3
14-04-2016,Jerusalem,2
15-04-2016,Vancouver,4
15-04-2016,Portland,2
15-04-2016,San Francisco,4
15-04-2016,Seattle,2.5
15-04-2016,Los Angeles,5
15-04-2016,San Diego,2.5
15-04-2016,Las Vegas,6
15-04-2016,Phoenix,4
15-04-2016,Albuquerque,4
15-04-2016,Denver,3
15-04-2016,San Antonio,2
15-04-2016,Dallas,3
15-04-2016,Houston,2
15-04-2016,Kansas City,4
15-04-2016,Minneapolis,5
15-04-2016,Saint Louis,3
15-04-2016,Chicago,3
15-04-2016,Nashville,2
15-04-2016,Indianapolis,2.5
15-04-2016,Atlanta,4
15-04-2016,Detroit,2
15-04-2016,Jacksonville,6
15-04-2016,Charlotte,3
15-04-2016,Miami,3
15-04-2016,Pittsburgh,3
15-04-2016,Toronto,6.5
15-04-2016,Philadelphia,1
15-04-2016,New York,2
15-04-2016,Montreal,4
15-04-2016,Boston,7
15-04-2016,Beersheba,1
15-04-2016,Tel Aviv District,2
15-04-2016,Eilat,3.5
15-04-2016,Haifa,3
15-04-2016,Nahariyya,3
15-04-2016,Jerusalem,2
16-04-2016,Vancouver,3
16-04-2016,Portland,1
16-04-2016,San Francisco,3
16-04-2016,Seattle,1
16-04-2016,Los Angeles,2
16-04-2016,San Diego,3
16-04-2016,Las Vegas,6.5
16-04-2016,Phoenix,5
16-04-2016,Albuquerque,3
16-04-2016,Denver,7
16-04-2016,San Antonio,4
16-04-2016,Dallas,6
16-04-2016,Houston,4
16-04-2016,Kansas City,4.5
16-04-2016,Minneapolis,5
16-04-2016,Saint Louis,4
16-04-2016,Chicago,2
16-04-2016,Nashville,2
16-04-2016,Indianapolis,2.5
16-04-2016,Atlanta,4
16-04-2016,Detroit,2
16-04-2016,Jacksonville,6
16-04-2016,Charlotte,3
16-04-2016,Miami,4
16-04-2016,Pittsburgh,2
16-04-2016,Toronto,6
16-04-2016,Philadelphia,1.5
16-04-2016,New York,3.5
16-04-2016,Montreal,5
16-04-2016,Boston,6
16-04-2016,Beersheba,1
16-04-2016,Tel Aviv District,1
16-04-2016,Eilat,4
16-04-2016,Haifa,1.5
16-04-2016,Nahariyya,1.5
16-04-2016,Jerusalem,1
17-04-2016,Vancouver,2
17-04-2016,Portland,2
17-04-2016,San Francisco,2.5
17-04-2016,Seattle,2
17-04-2016,Los Angeles,1.5
17-04-2016,San Diego,1.5
17-04-2016,Las Vegas,6
17-04-2016,Phoenix,4
17-04-2016,Albuquerque,3
17-04-2016,Denver,6
17-04-2016,San Antonio,4.5
17-04-2016,Dallas,5.5
17-04-2016,Houston,7
17-04-2016,Kansas City,4
17-04-2016,Minneapolis,3
17-04-2016,Saint Louis,2
17-04-2016,Chicago,2
17-04-2016,Nashville,2
17-04-2016,Indianapolis,2
17-04-2016,Atlanta,2
17-04-2016,Detroit,1
17-04-2016,Jacksonville,6
17-04-2016,Charlotte,2
17-04-2016,Miami,5.5
17-04-2016,Pittsburgh,1
17-04-2016,Toronto,2
17-04-2016,Philadelphia,1
17-04-2016,New York,2
17-04-2016,Montreal,1.5
17-04-2016,Boston,7
17-04-2016,Beersheba,1
17-04-2016,Tel Aviv District,1
17-04-2016,Eilat,3.5
17-04-2016,Haifa,2
17-04-2016,Nahariyya,2
17-04-2016,Jerusalem,1
18-04-2016,Vancouver,1.5
18-04-2016,Portland,2
18-04-2016,San Francisco,1.5
18-04-2016,Seattle,1
18-04-2016,Los Angeles,0.5
18-04-2016,San Diego,1
18-04-2016,Las Vegas,2
18-04-2016,Phoenix,3
18-04-2016,Albuquerque,4
18-04-2016,Denver,2
18-04-2016,San Antonio,3
18-04-2016,Dallas,2
18-04-2016,Houston,4
18-04-2016,Kansas City,4
18-04-2016,Minneapolis,3
18-04-2016,Saint Louis,2
18-04-2016,Chicago,1
18-04-2016,Nashville,1
18-04-2016,Indianapolis,2
18-04-2016,Atlanta,1
18-04-2016,Detroit,1.5
18-04-2016,Jacksonville,4
18-04-2016,Charlotte,1
18-04-2016,Miami,4
18-04-2016,Pittsburgh,1
18-04-2016,Toronto,2
18-04-2016,Philadelphia,1
18-04-2016,New York,1
18-04-2016,Montreal,4
18-04-2016,Boston,3
18-04-2016,Beersheba,1
18-04-2016,Tel Aviv District,2
18-04-2016,Eilat,6
18-04-2016,Haifa,2.5
18-04-2016,Nahariyya,2.5
18-04-2016,Jerusalem,1.5
19-04-2016,Vancouver,2
19-04-2016,Portland,1
19-04-2016,San Francisco,1
19-04-2016,Seattle,2
19-04-2016,Los Angeles,1
19-04-2016,San Diego,1
19-04-2016,Las Vegas,1.5
19-04-2016,Phoenix,3
19-04-2016,Albuquerque,2
19-04-2016,Denver,2
19-04-2016,San Antonio,2
19-04-2016,Dallas,2
19-04-2016,Houston,2
19-04-2016,Kansas City,2
19-04-2016,Minneapolis,3
19-04-2016,Saint Louis,2
19-04-2016,Chicago,3.5
19-04-2016,Nashville,1
19-04-2016,Indianapolis,1
19-04-2016,Atlanta,1
19-04-2016,Detroit,4
19-04-2016,Jacksonville,2
19-04-2016,Charlotte,1
19-04-2016,Miami,3
19-04-2016,Pittsburgh,2
19-04-2016,Toronto,4
19-04-2016,Philadelphia,2
19-04-2016,New York,4.5
19-04-2016,Montreal,3.5
19-04-2016,Boston,2
19-04-2016,Beersheba,1
19-04-2016,Tel Aviv District,2
19-04-2016,Eilat,6
19-04-2016,Haifa,3
19-04-2016,Nahariyya,3
19-04-2016,Jerusalem,2
20-04-2016,Vancouver,2
20-04-2016,Portland,1
20-04-2016,San Francisco,2
20-04-2016,Seattle,1
20-04-2016,Los Angeles,1
20-04-2016,San Diego,1
20-04-2016,Las Vegas,2
20-04-2016,Phoenix,2
20-04-2016,Albuquerque,2
20-04-2016,Denver,2
20-04-2016,San Antonio,2
20-04-2016,Dallas,3
20-04-2016,Houston,2.5
20-04-2016,Kansas City,3.5
20-04-2016,Minneapolis,2
20-04-2016,Saint Louis,2
20-04-2016,Chicago,4
20-04-2016,Nashville,1
20-04-2016,Indianapolis,3
20-04-2016,Atlanta,2
20-04-2016,Detroit,3
20-04-2016,Jacksonville,2
20-04-2016,Charlotte,3
20-04-2016,Miami,4.5
20-04-2016,Pittsburgh,3
20-04-2016,Toronto,4.5
20-04-2016,Philadelphia,2
20-04-2016,New York,4
20-04-2016,Montreal,3
20-04-2016,Boston,5
20-04-2016,Beersheba,1
20-04-2016,Tel Aviv District,1.5
20-04-2016,Eilat,3
20-04-2016,Haifa,2
20-04-2016,Nahariyya,2
20-04-2016,Jerusalem,1
21-04-2016,Vancouver,2.5
21-04-2016,Portland,1.5
21-04-2016,San Francisco,2
21-04-2016,Seattle,3
21-04-2016,Los Angeles,1
21-04-2016,San Diego,1
21-04-2016,Las Vegas,2
21-04-2016,Phoenix,1
21-04-2016,Albuquerque,3.5
21-04-2016,Denver,2
21-04-2016,San Antonio,2
21-04-2016,Dallas,3
21-04-2016,Houston,1
21-04-2016,Kansas City,3.5
21-04-2016,Minneapolis,2
21-04-2016,Saint Louis,3
21-04-2016,Chicago,2
21-04-2016,Nashville,3
21-04-2016,Indianapolis,4
21-04-2016,Atlanta,2.5
21-04-2016,Detroit,2
21-04-2016,Jacksonville,3.5
21-04-2016,Charlotte,3
21-04-2016,Miami,6
21-04-2016,Pittsburgh,2
21-04-2016,Toronto,4
21-04-2016,Philadelphia,3
21-04-2016,New York,3
21-04-2016,Montreal,2
21-04-2016,Boston,2
21-04-2016,Beersheba,1.5
21-04-2016,Tel Aviv District,1.5
21-04-2016,Eilat,3
21-04-2016,Haifa,1
21-04-2016,Nahariyya,1
21-04-2016,Jerusalem,2
22-04-2016,Vancouver,1
22-04-2016,Portland,3
22-04-2016,San Francisco,4
22-04-2016,Seattle,1
22-04-2016,Los Angeles,0.5
22-04-2016,San Diego,1
22-04-2016,Las Vegas,2
22-04-2016,Phoenix,1
22-04-2016,Albuquerque,2
22-04-2016,Denver,2
22-04-2016,San Antonio,2
22-04-2016,Dallas,2
22-04-2016,Houston,1
22-04-2016,Kansas City,4
22-04-2016,Minneapolis,4
22-04-2016,Saint Louis,4
22-04-2016,Chicago,5
22-04-2016,Nashville,2
22-04-2016,Indianapolis,2
22-04-2016,Atlanta,1
22-04-2016,Detroit,3
22-04-2016,Jacksonville,2.5
22-04-2016,Charlotte,4
22-04-2016,Miami,4
22-04-2016,Pittsburgh,1.5
22-04-2016,Toronto,4
22-04-2016,Philadelphia,3
22-04-2016,New York,3
22-04-2016,Montreal,1
22-04-2016,Boston,2
22-04-2016,Beersheba,1
22-04-2016,Tel Aviv District,1
22-04-2016,Eilat,1
22-04-2016,Haifa,2
22-04-2016,Nahariyya,2
22-04-2016,Jerusalem,1
23-04-2016,Vancouver,3.5
23-04-2016,Portland,2
23-04-2016,San Francisco,4.5
23-04-2016,Seattle,3
23-04-2016,Los Angeles,4
23-04-2016,San Diego,3
23-04-2016,Las Vegas,6
23-04-2016,Phoenix,4
23-04-2016,Albuquerque,4.5
23-04-2016,Denver,4
23-04-2016,San Antonio,2
23-04-2016,Dallas,2
23-04-2016,Houston,1
23-04-2016,Kansas City,3
23-04-2016,Minneapolis,2
23-04-2016,Saint Louis,2
23-04-2016,Chicago,2
23-04-2016,Nashville,2.5
23-04-2016,Indianapolis,3
23-04-2016,Atlanta,3
23-04-2016,Detroit,3
23-04-2016,Jacksonville,2.5
23-04-2016,Charlotte,2.5
23-04-2016,Miami,3
23-04-2016,Pittsburgh,3
23-04-2016,Toronto,4
23-04-2016,Philadelphia,3
23-04-2016,New York,4
23-04-2016,Montreal,5
23-04-2016,Boston,4
23-04-2016,Beersheba,1
23-04-2016,Tel Aviv District,1
23-04-2016,Eilat,4
23-04-2016,Haifa,3
23-04-2016,Nahariyya,3
23-04-2016,Jerusalem,1
24-04-2016,Vancouver,3
24-04-2016,Portland,2.5
24-04-2016,San Francisco,4
24-04-2016,Seattle,3
24-04-2016,Los Angeles,2
24-04-2016,San Diego,3
24-04-2016,Las Vegas,3
24-04-2016,Phoenix,2.5
24-04-2016,Albuquerque,5
24-04-2016,Denver,4
24-04-2016,San Antonio,3
24-04-2016,Dallas,4
24-04-2016,Houston,2
24-04-2016,Kansas City,5
24-04-2016,Minneapolis,5
24-04-2016,Saint Louis,4
24-04-2016,Chicago,4
24-04-2016,Nashville,2
24-04-2016,Indianapolis,2.5
24-04-2016,Atlanta,2
24-04-2016,Detroit,2
24-04-2016,Jacksonville,2
24-04-2016,Charlotte,3
24-04-2016,Miami,3
24-04-2016,Pittsburgh,1
24-04-2016,Toronto,4
24-04-2016,Philadelphia,3
24-04-2016,New York,4
24-04-2016,Montreal,4
24-04-2016,Boston,5
24-04-2016,Beersheba,2
24-04-2016,Tel Aviv District,2
24-04-2016,Eilat,3
24-04-2016,Haifa,3
24-04-2016,Nahariyya,3
24-04-2016,Jerusalem,2
25-04-2016,Vancouver,4
25-04-2016,Portland,2
25-04-2016,San Francisco,7
25-04-2016,Seattle,1.5
25-04-2016,Los Angeles,3.5
25-04-2016,San Diego,4.5
25-04-2016,Las Vegas,6
25-04-2016,Phoenix,5.5
25-04-2016,Albuquerque,4
25-04-2016,Denver,3.5
25-04-2016,San Antonio,3
25-04-2016,Dallas,6
25-04-2016,Houston,3
25-04-2016,Kansas City,5
25-04-2016,Minneapolis,5
25-04-2016,Saint Louis,3
25-04-2016,Chicago,5
25-04-2016,Nashville,3
25-04-2016,Indianapolis,3.5
25-04-2016,Atlanta,3
25-04-2016,Detroit,2
25-04-2016,Jacksonville,3
25-04-2016,Charlotte,3
25-04-2016,Miami,5
25-04-2016,Pittsburgh,1.5
25-04-2016,Toronto,5.5
25-04-2016,Philadelphia,2
25-04-2016,New York,2
25-04-2016,Montreal,4
25-04-2016,Boston,2
25-04-2016,Beersheba,2.5
25-04-2016,Tel Aviv District,3
25-04-2016,Eilat,4
25-04-2016,Haifa,3
25-04-2016,Nahariyya,3
25-04-2016,Jerusalem,3
26-04-2016,Vancouver,3
26-04-2016,Portland,1
26-04-2016,San Francisco,5
26-04-2016,Seattle,2
26-04-2016,Los Angeles,2
26-04-2016,San Diego,3
26-04-2016,Las Vegas,3
26-04-2016,Phoenix,4
26-04-2016,Albuquerque,4
26-04-2016,Denver,4
26-04-2016,San Antonio,4
26-04-2016,Dallas,6
26-04-2016,Houston,4
26-04-2016,Kansas City,5
26-04-2016,Minneapolis,4
26-04-2016,Saint Louis,3
26-04-2016,Chicago,5
26-04-2016,Nashville,2
26-04-2016,Indianapolis,5
26-04-2016,Atlanta,2
26-04-2016,Detroit,4
26-04-2016,Jacksonville,2
26-04-2016,Charlotte,2
26-04-2016,Miami,3.5
26-04-2016,Pittsburgh,4
26-04-2016,Toronto,5.5
26-04-2016,Philadelphia,2
26-04-2016,New York,3
26-04-2016,Montreal,4
26-04-2016,Boston,3
26-04-2016,Beersheba,3
26-04-2016,Tel Aviv District,3
26-04-2016,Eilat,2.5
26-04-2016,Haifa,4
26-04-2016,Nahariyya,4
26-04-2016,Jerusalem,2
27-04-2016,Vancouver,3
27-04-2016,Portland,1
27-04-2016,San Francisco,4
27-04-2016,Seattle,2
27-04-2016,Los Angeles,2
27-04-2016,San Diego,2.5
27-04-2016,Las Vegas,3
27-04-2016,Phoenix,2
27-04-2016,Albuquerque,3
27-04-2016,Denver,2
27-04-2016,San Antonio,2.5
27-04-2016,Dallas,4
27-04-2016,Houston,4.5
27-04-2016,Kansas City,4.5
27-04-2016,Minneapolis,5.5
27-04-2016,Saint Louis,4
27-04-2016,Chicago,6
27-04-2016,Nashville,3
27-04-2016,Indianapolis,4.5
27-04-2016,Atlanta,2
27-04-2016,Detroit,3
27-04-2016,Jacksonville,3.5
27-04-2016,Charlotte,2
27-04-2016,Miami,3.5
27-04-2016,Pittsburgh,1.5
27-04-2016,Toronto,3
27-04-2016,Philadelphia,2
27-04-2016,New York,3
27-04-2016,Montreal,3.5
27-04-2016,Boston,2
27-04-2016,Beersheba,3
27-04-2016,Tel Aviv District,4
27-04-2016,Eilat,5.5
27-04-2016,Haifa,4
27-04-2016,Nahariyya,4
27-04-2016,Jerusalem,3
28-04-2016,Vancouver,2
28-04-2016,Portland,1
28-04-2016,San Francisco,4.5
28-04-2016,Seattle,1
28-04-2016,Los Angeles,2
28-04-2016,San Diego,4
28-04-2016,Las Vegas,3
28-04-2016,Phoenix,4
28-04-2016,Albuquerque,4
28-04-2016,Denver,3
28-04-2016,San Antonio,3
28-04-2016,Dallas,3
28-04-2016,Houston,2
28-04-2016,Kansas City,4
28-04-2016,Minneapolis,6
28-04-2016,Saint Louis,3
28-04-2016,Chicago,5
28-04-2016,Nashville,2
28-04-2016,Indianapolis,4
28-04-2016,Atlanta,3
28-04-2016,Detroit,4.5
28-04-2016,Jacksonville,3.5
28-04-2016,Charlotte,2.5
28-04-2016,Miami,3
28-04-2016,Pittsburgh,2
28-04-2016,Toronto,4.5
28-04-2016,Philadelphia,3
28-04-2016,New York,4
28-04-2016,Montreal,3.5
28-04-2016,Boston,3
28-04-2016,Beersheba,3
28-04-2016,Tel Aviv District,3
28-04-2016,Eilat,8
28-04-2016,Haifa,3
28-04-2016,Nahariyya,3
28-04-2016,Jerusalem,3
29-04-2016,Vancouver,2
29-04-2016,Portland,2
29-04-2016,San Francisco,6.5
29-04-2016,Seattle,2
29-04-2016,Los Angeles,2
29-04-2016,San Diego,2.5
29-04-2016,Las Vegas,2
29-04-2016,Phoenix,3.5
29-04-2016,Albuquerque,5
29-04-2016,Denver,2
29-04-2016,San Antonio,4
29-04-2016,Dallas,4
29-04-2016,Houston,5
29-04-2016,Kansas City,3
29-04-2016,Minneapolis,2
29-04-2016,Saint Louis,3
29-04-2016,Chicago,4
29-04-2016,Nashville,2
29-04-2016,Indianapolis,3
29-04-2016,Atlanta,2
29-04-2016,Detroit,3
29-04-2016,Jacksonville,3
29-04-2016,Charlotte,1
29-04-2016,Miami,2.5
29-04-2016,Pittsburgh,2
29-04-2016,Toronto,5
29-04-2016,Philadelphia,3
29-04-2016,New York,4
29-04-2016,Montreal,3
29-04-2016,Boston,3
29-04-2016,Beersheba,1.5
29-04-2016,Tel Aviv District,2
29-04-2016,Eilat,7
29-04-2016,Haifa,2
29-04-2016,Nahariyya,2
29-04-2016,Jerusalem,2
30-04-2016,Vancouver,1
30-04-2016,Portland,1
30-04-2016,San Francisco,7.5
30-04-2016,Seattle,1
30-04-2016,Los Angeles,2
30-04-2016,San Diego,3.5
30-04-2016,Las Vegas,4
30-04-2016,Phoenix,4
30-04-2016,Albuquerque,3.5
30-04-2016,Denver,4.5
30-04-2016,San Antonio,3
30-04-2016,Dallas,3.5
30-04-2016,Houston,5
30-04-2016,Kansas City,5
30-04-2016,Minneapolis,4
30-04-2016,Saint Louis,4
30-04-2016,Chicago,4.5
30-04-2016,Nashville,2.5
30-04-2016,Indianapolis,5
30-04-2016,Atlanta,2
30-04-2016,Detroit,3.5
30-04-2016,Jacksonville,3.5
30-04-2016,Charlotte,2
30-04-2016,Miami,4.5
30-04-2016,Pittsburgh,2
30-04-2016,Toronto,3
30-04-2016,Philadelphia,2
30-04-2016,New York,2
30-04-2016,Montreal,3
30-04-2016,Boston,3
30-04-2016,Beersheba,1
30-04-2016,Tel Aviv District,3
30-04-2016,Eilat,2.5
30-04-2016,Haifa,3
30-04-2016,Nahariyya,3
30-04-2016,Jerusalem,2
01-05-2016,Vancouver,2
01-05-2016,Portland,3
01-05-2016,San Francisco,2.5
01-05-2016,Seattle,2
01-05-2016,Los Angeles,1.5
01-05-2016,San Diego,3
01-05-2016,Las Vegas,1.5
01-05-2016,Phoenix,2
01-05-2016,Albuquerque,13
01-05-2016,Denver,4.5
01-05-2016,San Antonio,5
01-05-2016,Dallas,4.5
01-05-2016,Houston,3
01-05-2016,Kansas City,3
01-05-2016,Minneapolis,4
01-05-2016,Saint Louis,2
01-05-2016,Chicago,5
01-05-2016,Nashville,2
01-05-2016,Indianapolis,2.5
01-05-2016,Atlanta,2
01-05-2016,Detroit,5
01-05-2016,Jacksonville,5
01-05-2016,Charlotte,3
01-05-2016,Miami,5
01-05-2016,Pittsburgh,3.5
01-05-2016,Toronto,7
01-05-2016,Philadelphia,2
01-05-2016,New York,2
01-05-2016,Montreal,3.5
01-05-2016,Boston,2.5
01-05-2016,Beersheba,2.5
01-05-2016,Tel Aviv District,3
01-05-2016,Eilat,2
01-05-2016,Haifa,4
01-05-2016,Nahariyya,4
01-05-2016,Jerusalem,3
02-05-2016,Vancouver,2
02-05-2016,Portland,2.5
02-05-2016,San Francisco,2
02-05-2016,Seattle,1.5
02-05-2016,Los Angeles,2
02-05-2016,San Diego,2
02-05-2016,Las Vegas,2
02-05-2016,Phoenix,2
02-05-2016,Albuquerque,4
02-05-2016,Denver,1
02-05-2016,San Antonio,6
02-05-2016,Dallas,5
02-05-2016,Houston,5
02-05-2016,Kansas City,3
02-05-2016,Minneapolis,1
02-05-2016,Saint Louis,3
02-05-2016,Chicago,6
02-05-2016,Nashville,2
